DISTRITO,CASILLA,MUNICIPIO,DOMICILIO
1,2415B1,SAN FELIPE,"CALLE CORREGIDORA, SIN NÚMERO, LOCALIDAD SANTA CATARINA, SAN FELIPE, 37612"
1,2415C1,SAN FELIPE,"CALLE CORREGIDORA, SIN NÚMERO, LOCALIDAD SANTA CATARINA, SAN FELIPE, 37612"
1,2416B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD PUERTO DE SANDOVAL, SAN FELIPE, 37600"
1,2417B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD MAJADAS SAN JOSÉ DE LA LUZ, SAN FELIPE, 37600"
1,2417C1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD MAJADAS SAN JOSÉ DE LA LUZ, SAN FELIPE, 37600"
1,2418B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LOS DÍAZ, SAN FELIPE, 37600"
1,2419B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EX ESTACIÓN SAN FELIPE, SAN FELIPE, 37600"
1,2420B1,SAN FELIPE,"CALLE NIÑOS HÉROES, SIN NÚMERO, LOCALIDAD ARANJUEZ, SAN FELIPE, 37600"
1,2420C1,SAN FELIPE,"CALLE NIÑOS HÉROES, SIN NÚMERO, LOCALIDAD ARANJUEZ, SAN FELIPE, 37600"
1,2421B1,SAN FELIPE,"AVENIDA PRINCIPAL, SIN NÚMERO, LOCALIDAD EL CUBO SAN ANDRÉS DEL CUBO, SAN FELIPE, 37600"
1,2421C1,SAN FELIPE,"AVENIDA PRINCIPAL, SIN NÚMERO, LOCALIDAD EL CUBO SAN ANDRÉS DEL CUBO, SAN FELIPE, 37600"
1,2422B1,SAN FELIPE,"CALLE PRINCIPAL, SIN NÚMERO, LOCALIDAD LA HUERTA, SAN FELIPE, 37600"
1,2422C1,SAN FELIPE,"CALLE PRINCIPAL, SIN NÚMERO, LOCALIDAD LA HUERTA, SAN FELIPE, 37600"
1,2423B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL APOSENTO, SAN FELIPE, 37600"
1,2423C1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL APOSENTO, SAN FELIPE, 37600"
1,2424B1,SAN FELIPE,"CALLE DE LA CAPILLA, SIN NÚMERO, LOCALIDAD MAGUEY, SAN FELIPE, 37600"
1,2424C1,SAN FELIPE,"CALLE DE LA CAPILLA, SIN NÚMERO, LOCALIDAD MAGUEY, SAN FELIPE, 37600"
1,2425B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD ESTANCIA DEL CUBO, SAN FELIPE, 37600"
1,2425C1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD ESTANCIA DEL CUBO, SAN FELIPE, 37600"
1,2426B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA OBRA, SAN FELIPE, 37600"
1,2426C1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA OBRA, SAN FELIPE, 37600"
1,2427B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA PALMA, SAN FELIPE, 37600"
1,2427C1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA PALMA, SAN FELIPE, 37600"
1,2428B1,SAN FELIPE,"CALLE HIDALGO, SIN NÚMERO, LOCALIDAD RANCHO NUEVO DEL SALTO, SAN FELIPE, 37600"
1,2429B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA CIENEGUITA 1, SAN FELIPE, 37603"
1,2429C1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA CIENEGUITA 1, SAN FELIPE, 37603"
1,2430B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL SALTO DEL AHOGADO,  SAN FELIPE, 37600"
1,2431B1,SAN FELIPE,"CALLE MIGUEL HIDALGO, SIN NÚMERO, LOCALIDAD RANCHO NUEVO DEL CARRIZO, SAN FELIPE, 37600"
1,2431C1,SAN FELIPE,"CALLE MIGUEL HIDALGO, SIN NÚMERO, LOCALIDAD RANCHO NUEVO DEL CARRIZO, SAN FELIPE, 37600"
1,2432B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD RANCHO SECO, SAN FELIPE, 37600"
1,2433B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA QUEMADA, SAN FELIPE, 37601"
1,2434B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD SANTO DOMINGO SANTO DOMINGO DE GUZMÁN, SAN FELIPE, 37620"
1,2434C1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD SANTO DOMINGO SANTO DOMINGO DE GUZMÁN, SAN FELIPE, 37620"
1,2435B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD CAÑADA DE CHÁVEZ, SAN FELIPE, 37600"
1,2435C1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD CAÑADA DE CHÁVEZ, SAN FELIPE, 37600"
1,2436B1,SAN FELIPE,"CALLE SAN JOSÉ, SIN NÚMERO, LOCALIDAD SAN JOSÉ DEL TANQUE, SAN FELIPE, 37624"
1,2436C1,SAN FELIPE,"CALLE SAN JOSÉ, SIN NÚMERO, LOCALIDAD SAN JOSÉ DEL TANQUE, SAN FELIPE, 37624"
1,2437B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL ROSARIO 1, SAN FELIPE, 37600"
1,2438B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD SAN JOSÉ DE LOS BARCOS, SAN FELIPE, 37600"
1,2439B1,SAN FELIPE,"CALLE PRINCIPAL, SIN NÚMERO, LOCALIDAD LA CANTERA SUR, SAN FELIPE, 37620"
1,2439C1,SAN FELIPE,"CALLE PRINCIPAL, SIN NÚMERO, LOCALIDAD LA CANTERA SUR, SAN FELIPE, 37620"
1,2440B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD SAN JUAN DE LOS LLANOS, SAN FELIPE, 37620"
1,2440C1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD SAN JUAN DE LOS LLANOS, SAN FELIPE, 37620"
1,2441B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL LINDERO 2, SAN FELIPE, 37600"
1,2441C1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL LINDERO 2, SAN FELIPE, 37600"
1,2442B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LOS MARTÍNEZ, SAN FELIPE, 37620"
1,2443B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD RINCÓN DE ORTEGA, SAN FELIPE, 37600"
1,2444B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA LAGUNITA, SAN FELIPE,  37600"
1,2445B1,SAN FELIPE,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL ARO, SAN FELIPE, 37600"
1,2543B1,SAN LUIS DE LA PAZ,"CALLE GUERRERO, NÚMERO 414, ZONA CENTRO, SAN LUIS DE LA PAZ, 37900"
1,2543C1,SAN LUIS DE LA PAZ,"CALLE GUERRERO, NÚMERO 414, ZONA CENTRO, SAN LUIS DE LA PAZ, 37900"
1,2544B1,SAN LUIS DE LA PAZ,"PROLONGACIÓN MINA, NÚMERO 410, COLONIA BANDA DE ABAJO, SAN LUIS DE LA PAZ, 37900"
1,2544C1,SAN LUIS DE LA PAZ,"PROLONGACIÓN MINA, NÚMERO 410, COLONIA BANDA DE ABAJO, SAN LUIS DE LA PAZ, 37900"
1,2544C2,SAN LUIS DE LA PAZ,"PROLONGACIÓN MINA, NÚMERO 410, COLONIA BANDA DE ABAJO, SAN LUIS DE LA PAZ, 37900"
1,2545B1,SAN LUIS DE LA PAZ,"CALLEJÓN LOS PADRES, NÚMERO 318, COLONIA PANORAMICA, SAN LUIS DE LA PAZ, 37900"
1,2545C1,SAN LUIS DE LA PAZ,"CALLEJÓN LOS PADRES, NÚMERO 318, COLONIA PANORAMICA, SAN LUIS DE LA PAZ, 37900"
1,2545C2,SAN LUIS DE LA PAZ,"CALLEJÓN LOS PADRES, NÚMERO 318, COLONIA PANORAMICA, SAN LUIS DE LA PAZ, 37900"
1,2545C3,SAN LUIS DE LA PAZ,"CALLEJÓN LOS PADRES, NÚMERO 318, COLONIA PANORAMICA, SAN LUIS DE LA PAZ, 37900"
1,2546B1,SAN LUIS DE LA PAZ,"CALLE GUERRERO, NÚMERO 218, ZONA CENTRO, SAN LUIS DE LA PAZ, 37900"
1,2546C1,SAN LUIS DE LA PAZ,"CALLE GUERRERO, NÚMERO 218, ZONA CENTRO, SAN LUIS DE LA PAZ, 37900"
1,2547B1,SAN LUIS DE LA PAZ,"PLAZA PRINCIPAL, NÚMERO 117,  ZONA CENTRO, SAN LUIS DE LA PAZ, 37900"
1,2547S1,SAN LUIS DE LA PAZ,"PLAZA PRINCIPAL, NÚMERO 117,  ZONA CENTRO, SAN LUIS DE LA PAZ, 37900"
1,2548B1,SAN LUIS DE LA PAZ,"CALLE J ASCENCIO, NÚMERO 353, COLONIA LA VIRGENCITA, SAN LUIS DE LA PAZ, 37900"
1,2548C1,SAN LUIS DE LA PAZ,"CALLE J ASCENCIO, NÚMERO 353, COLONIA LA VIRGENCITA, SAN LUIS DE LA PAZ, 37900"
1,2548C2,SAN LUIS DE LA PAZ,"CALLE J ASCENCIO, NÚMERO 353, COLONIA LA VIRGENCITA, SAN LUIS DE LA PAZ, 37900"
1,2549B1,SAN LUIS DE LA PAZ,"CALLE J ASCENCIO, NÚMERO 449, COLONIA LA PURÍSIMA, SAN LUIS DE LA PAZ, 37900"
1,2549C1,SAN LUIS DE LA PAZ,"CALLE J ASCENCIO, NÚMERO 449, COLONIA LA PURÍSIMA, SAN LUIS DE LA PAZ, 37900"
1,2549C2,SAN LUIS DE LA PAZ,"CALLE J ASCENCIO, NÚMERO 449, COLONIA LA PURÍSIMA, SAN LUIS DE LA PAZ, 37900"
1,2550B1,SAN LUIS DE LA PAZ,"PROLONGACIÓN DEGOLLADO, NÚMERO 648, COLONIA SAN ISIDRO, SAN LUIS DE LA PAZ, 37900"
1,2550C1,SAN LUIS DE LA PAZ,"PROLONGACIÓN DEGOLLADO, NÚMERO 648, COLONIA SAN ISIDRO, SAN LUIS DE LA PAZ, 37900"
1,2551B1,SAN LUIS DE LA PAZ,"CALLE DOCTOR MORA, NÚMERO 102, COLONIA LA CENTRAL, SAN LUIS DE LA PAZ, 37900"
1,2551C1,SAN LUIS DE LA PAZ,"CALLE DOCTOR MORA, NÚMERO 102, COLONIA LA CENTRAL, SAN LUIS DE LA PAZ, 37900"
1,2551C2,SAN LUIS DE LA PAZ,"CALLE DOCTOR MORA, NÚMERO 102, COLONIA LA CENTRAL, SAN LUIS DE LA PAZ, 37900"
1,2551C3,SAN LUIS DE LA PAZ,"CALLE DOCTOR MORA, NÚMERO 102, COLONIA LA CENTRAL, SAN LUIS DE LA PAZ, 37900"
1,2551C4,SAN LUIS DE LA PAZ,"CALLE DOCTOR MORA, NÚMERO 102, COLONIA LA CENTRAL, SAN LUIS DE LA PAZ, 37900"
1,2551C5,SAN LUIS DE LA PAZ,"CALLE DOCTOR MORA, NÚMERO 102, COLONIA LA CENTRAL, SAN LUIS DE LA PAZ, 37900"
1,2552B1,SAN LUIS DE LA PAZ,"CALLE VELASCO IBARRA, NÚMERO 129, COLONIA LA CENTRAL, SAN LUIS DE LA PAZ, 37900"
1,2552C1,SAN LUIS DE LA PAZ,"CALLE VELASCO IBARRA, NÚMERO 129, COLONIA LA CENTRAL, SAN LUIS DE LA PAZ, 37900"
1,2552C2,SAN LUIS DE LA PAZ,"CALLE VELASCO IBARRA, NÚMERO 129, COLONIA LA CENTRAL, SAN LUIS DE LA PAZ, 37900"
1,2553B1,SAN LUIS DE LA PAZ,"PRIVADA GALEANA, NÚMERO 6, COLONIA SEÑOR ECCE HOMO, SAN LUIS DE LA PAZ, 37900"
1,2553C1,SAN LUIS DE LA PAZ,"PRIVADA GALEANA, NÚMERO 6, COLONIA SEÑOR ECCE HOMO, SAN LUIS DE LA PAZ, 37900"
1,2554B1,SAN LUIS DE LA PAZ,"CALLE RAYÓN, NÚMERO 121, ZONA CENTRO, SAN LUIS DE LA PAZ, 37900"
1,2554C1,SAN LUIS DE LA PAZ,"CALLE RAYÓN, NÚMERO 121, ZONA CENTRO, SAN LUIS DE LA PAZ, 37900"
1,2555B1,SAN LUIS DE LA PAZ,"CALLE NIÑOS HÉROES, NÚMERO 102, ZONA CENTRO, SAN LUIS DE LA PAZ, 37900"
1,2556B1,SAN LUIS DE LA PAZ,"CALLE CHICHIMECAS, NÚMERO 101, FRACCIONAMIENTO CRISTO REY, SAN LUIS DE LA PAZ, 37900"
1,2556C1,SAN LUIS DE LA PAZ,"CALLE CHICHIMECAS, NÚMERO 101, FRACCIONAMIENTO CRISTO REY, SAN LUIS DE LA PAZ, 37900"
1,2556C2,SAN LUIS DE LA PAZ,"CALLE CHICHIMECAS, NÚMERO 101, FRACCIONAMIENTO CRISTO REY, SAN LUIS DE LA PAZ, 37900"
1,2557B1,SAN LUIS DE LA PAZ,"BOULEVARD WALTER C BUCHANAN, NÚMERO 101, COLONIA  DEL BOSQUE, SAN LUIS DE LA PAZ, 37900"
1,2557C1,SAN LUIS DE LA PAZ,"BOULEVARD WALTER C BUCHANAN, NÚMERO 101, COLONIA  DEL BOSQUE, SAN LUIS DE LA PAZ, 37900"
1,2557C2,SAN LUIS DE LA PAZ,"BOULEVARD WALTER C BUCHANAN, NÚMERO 101, COLONIA  DEL BOSQUE, SAN LUIS DE LA PAZ, 37900"
1,2557C3,SAN LUIS DE LA PAZ,"BOULEVARD WALTER C BUCHANAN, NÚMERO 101, COLONIA  DEL BOSQUE, SAN LUIS DE LA PAZ, 37900"
1,2558B1,SAN LUIS DE LA PAZ,"CALLE PEDRO MORENO, NÚMERO 302, COLONIA LA MONTAÑITA, SAN LUIS DE LA PAZ, 37900"
1,2558C1,SAN LUIS DE LA PAZ,"CALLE PEDRO MORENO, NÚMERO 302, COLONIA LA MONTAÑITA, SAN LUIS DE LA PAZ, 37900"
1,2558C2,SAN LUIS DE LA PAZ,"CALLE PEDRO MORENO, NÚMERO 302, COLONIA LA MONTAÑITA, SAN LUIS DE LA PAZ, 37900"
1,2559B1,SAN LUIS DE LA PAZ,"LIBRAMIENTO SUR, NÚMERO 619, COLONIA NUEVA DEL SOL, SAN LUIS DE LA PAZ, 37900"
1,2559C1,SAN LUIS DE LA PAZ,"LIBRAMIENTO SUR, NÚMERO 619, COLONIA NUEVA DEL SOL, SAN LUIS DE LA PAZ, 37900"
1,2560B1,SAN LUIS DE LA PAZ,"AVENIDA FERROCARRIL, NÚMERO 205, COLONIA MAGISTERIAL, SAN LUIS DE LA PAZ, 37900"
1,2560C1,SAN LUIS DE LA PAZ,"AVENIDA FERROCARRIL, NÚMERO 205, COLONIA MAGISTERIAL, SAN LUIS DE LA PAZ, 37900"
1,2560C2,SAN LUIS DE LA PAZ,"AVENIDA FERROCARRIL, NÚMERO 205, COLONIA MAGISTERIAL, SAN LUIS DE LA PAZ, 37900"
1,2560C3,SAN LUIS DE LA PAZ,"AVENIDA FERROCARRIL, NÚMERO 205, COLONIA MAGISTERIAL, SAN LUIS DE LA PAZ, 37900"
1,2561B1,SAN LUIS DE LA PAZ,"CALLE VISTA DEL SOL, NÚMERO 101, COLONIA VISTA HERMOSA, SAN LUIS DE LA PAZ, 37900"
1,2561C1,SAN LUIS DE LA PAZ,"CALLE VISTA DEL SOL, NÚMERO 101, COLONIA VISTA HERMOSA, SAN LUIS DE LA PAZ, 37900"
1,2561C2,SAN LUIS DE LA PAZ,"CALLE VISTA DEL SOL, NÚMERO 101, COLONIA VISTA HERMOSA, SAN LUIS DE LA PAZ, 37900"
1,2561C3,SAN LUIS DE LA PAZ,"CALLE VISTA DEL SOL, NÚMERO 101, COLONIA VISTA HERMOSA, SAN LUIS DE LA PAZ, 37900"
1,2563B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD SAN ANTÓN DE LOS MARTÍNEZ, SAN LUIS DE LA PAZ, 37902"
1,2564B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD MINERAL EL REALITO, SAN LUIS DE LA PAZ, 37902"
1,2566B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA ESCONDIDA, SAN LUIS DE LA PAZ, 37900"
1,2568B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD SAN JOSÉ DE JOFRE, SAN LUIS DE LA PAZ, 37903"
1,2569B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD MESA DE JESÚS, SAN LUIS DE LA PAZ, 37902"
1,2570B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD PALMILLAS, SAN LUIS DE LA PAZ, 37902"
1,2571B1,SAN LUIS DE LA PAZ,"CALLE MIGUEL HIDALGO, SIN NÚMERO, LOCALIDAD EL CHUPADERO, SAN LUIS DE LA PAZ, 37905"
1,2572B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL VERGEL DE GUADALUPE, SAN LUIS DE LA PAZ, 37903"
1,2572C1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL VERGEL DE GUADALUPE, SAN LUIS DE LA PAZ, 37903"
1,2573B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD POZO HONDO, SAN LUIS DE LA PAZ, 37904"
1,2573C1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD POZO HONDO, SAN LUIS DE LA PAZ, 37904"
1,2574B1,SAN LUIS DE LA PAZ,"CALLE DE LA CRUZ, SIN NÚMERO, LOCALIDAD SAN ISIDRO, SAN LUIS DE LA PAZ, 37904"
1,2574C1,SAN LUIS DE LA PAZ,"CALLE DE LA CRUZ, SIN NÚMERO, LOCALIDAD SAN ISIDRO, SAN LUIS DE LA PAZ, 37904"
1,2574C2,SAN LUIS DE LA PAZ,"CALLE DE LA CRUZ, SIN NÚMERO, LOCALIDAD SAN ISIDRO, SAN LUIS DE LA PAZ, 37904"
1,2575B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD ZAMARRIPA, SAN LUIS DE LA PAZ, 37906"
1,2576B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD SAN JUÁN DE LOS RANGELES, SAN LUIS DE LA PAZ, 37906"
1,2577B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD ESTANCIA DE LAS FLORES, SAN LUIS DE LA PAZ, 37900"
1,2578B1,SAN LUIS DE LA PAZ,"CALLE DE LA ESCUELA, SIN NÚMERO, LOCALIDAD TERREROS DE LA CONCEPCIÓN, SAN LUIS DE LA PAZ, 37911"
1,2578E1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LOMA DE SAN JUAN, SAN LUIS DE LA PAZ, 37911"
1,2579B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD TOREADOR DE ENMEDIO, SAN LUIS DE LA PAZ, 37908"
1,2579C1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD TOREADOR DE ENMEDIO, SAN LUIS DE LA PAZ, 37908"
1,2580B1,SAN LUIS DE LA PAZ,"CALLE DIVISIÓN DEL NORTE, SIN NÚMERO, LOCALIDAD MANZANARES, SAN LUIS DE LA PAZ, 37913"
1,2581B1,SAN LUIS DE LA PAZ,"CALLE LOS PINOS, SIN NÚMERO, LOCALIDAD LOS DOLORES, SAN LUIS DE LA PAZ, 37907"
1,2581C1,SAN LUIS DE LA PAZ,"CALLE LOS PINOS, SIN NÚMERO, LOCALIDAD LOS DOLORES, SAN LUIS DE LA PAZ, 37907"
1,2581C2,SAN LUIS DE LA PAZ,"CALLE LOS PINOS, SIN NÚMERO, LOCALIDAD LOS DOLORES, SAN LUIS DE LA PAZ, 37907"
1,2582B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA ESCONDIDITA, SAN LUIS DE LA PAZ, 37907"
1,2582C1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA ESCONDIDITA, SAN LUIS DE LA PAZ, 37907"
1,2583B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD POZO BLANCO, SAN LUIS DE LA PAZ, 37911"
1,2583C1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD POZO BLANCO, SAN LUIS DE LA PAZ, 37911"
1,2584B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD ESTACIÓN DE LOURDES, SAN LUIS DE LA PAZ, 37911"
1,2584C1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD ESTACIÓN DE LOURDES, SAN LUIS DE LA PAZ, 37911"
1,2584C2,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD ESTACIÓN DE LOURDES, SAN LUIS DE LA PAZ, 37911"
1,2585B1,SAN LUIS DE LA PAZ,"CALLE ENCINOS, SIN NÚMERO, LOCALIDAD EL MARAVILLAL, SAN LUIS DE LA PAZ, 37908"
1,2585C1,SAN LUIS DE LA PAZ,"CALLE ENCINOS, SIN NÚMERO, LOCALIDAD EL MARAVILLAL, SAN LUIS DE LA PAZ, 37908"
1,2586B1,SAN LUIS DE LA PAZ,"CALLE REAL, SIN NÚMERO, LOCALIDAD LA CIÉNEGA 1, SAN LUIS DE LA PAZ, 37910"
1,2586C1,SAN LUIS DE LA PAZ,"CALLE REAL, SIN NÚMERO, LOCALIDAD LA CIÉNEGA 1, SAN LUIS DE LA PAZ, 37910"
1,2587B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD MISIÓN DE CHICHIMECAS, SAN LUIS DE LA PAZ, 37910"
1,2587C1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD MISIÓN DE CHICHIMECAS, SAN LUIS DE LA PAZ, 37910"
1,2587C2,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD MISIÓN DE CHICHIMECAS, SAN LUIS DE LA PAZ, 37910"
1,2587C3,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD MISIÓN DE CHICHIMECAS, SAN LUIS DE LA PAZ, 37910"
1,2587C4,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD MISIÓN DE CHICHIMECAS, SAN LUIS DE LA PAZ, 37910"
1,2588B1,SAN LUIS DE LA PAZ,"CALLE SAN IGNACIO, SIN NÚMERO, COLONIA SAN IGNACIO, SAN LUIS DE LA PAZ, 37900"
1,2588C1,SAN LUIS DE LA PAZ,"CALLE SAN IGNACIO, SIN NÚMERO, COLONIA SAN IGNACIO, SAN LUIS DE LA PAZ, 37900"
1,2588C2,SAN LUIS DE LA PAZ,"CALLE SAN IGNACIO, SIN NÚMERO, COLONIA SAN IGNACIO, SAN LUIS DE LA PAZ, 37900"
1,2589B1,SAN LUIS DE LA PAZ,"AVENIDA REAL, SIN NÚMERO, LOCALIDAD SAN NICOLÁS DEL CARMEN, SAN LUIS DE LA PAZ, 37908"
1,2589C1,SAN LUIS DE LA PAZ,"AVENIDA REAL, SIN NÚMERO, LOCALIDAD SAN NICOLÁS DEL CARMEN, SAN LUIS DE LA PAZ, 37908"
1,2590B1,SAN LUIS DE LA PAZ,"CALLE JESÚS GARCÍA, SIN NÚMERO, LOCALIDAD ESTACIÓN POZO BLANCO, SAN LUIS DE LA PAZ, 37907"
1,2590C1,SAN LUIS DE LA PAZ,"CALLE JESÚS GARCÍA, SIN NÚMERO, LOCALIDAD ESTACIÓN POZO BLANCO, SAN LUIS DE LA PAZ, 37907"
1,2591B1,SAN LUIS DE LA PAZ,"CALLE CUATRO VIENTOS, SIN NÚMERO, LOCALIDAD MINERAL DE POZOS, SAN LUIS DE LA PAZ, 37910"
1,2591C1,SAN LUIS DE LA PAZ,"CALLE CUATRO VIENTOS, SIN NÚMERO, LOCALIDAD MINERAL DE POZOS, SAN LUIS DE LA PAZ, 37910"
1,2592B1,SAN LUIS DE LA PAZ,"CALLE BENITO JUÁREZ, SIN NÚMERO,  ZONA CENTRO, LOCALIDAD MINERAL DE POZOS, SAN LUIS DE LA PAZ, 37910"
1,2592C1,SAN LUIS DE LA PAZ,"CALLE BENITO JUÁREZ, SIN NÚMERO,  ZONA CENTRO, LOCALIDAD MINERAL DE POZOS, SAN LUIS DE LA PAZ, 37910"
1,2593B1,SAN LUIS DE LA PAZ,"CALLE  GUADALUPE, SIN NÚMERO, LOCALIDAD LA SEMITA, SAN LUIS DE LA PAZ, 37915"
1,2593E1,SAN LUIS DE LA PAZ,"CALLE  VICENTE GUERRERO, SIN NÚMERO, LOCALIDAD LA HACIENDA DE ORTEGA, 37915"
1,2594B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA MERCED, SAN LUIS DE LA PAZ, 37912"
1,2594C1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA MERCED, SAN LUIS DE LA PAZ, 37912"
1,2595B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD PALOS ALTOS, SAN LUIS DE LA PAZ, 37917"
1,2595C1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD PALOS ALTOS, SAN LUIS DE LA PAZ, 37917"
1,2595C2,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD PALOS ALTOS, SAN LUIS DE LA PAZ, 37917"
1,2596B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LOS ANGELES, SAN LUIS DE LA PAZ, 37900"
1,2597B1,SAN LUIS DE LA PAZ,"DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA PROVIDENCIA, SAN LUIS DE LA PAZ, 37917"
